"2MCUKQOYGNIW7AKSSRR187SVHIXZHN"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"merged"	"combined"	"joined"	"joined"	"joined"	"joined"	"joined"	"mixed"	"blended"	"combined"	"combined"	"fused"	"unite"	"met"	"combined"	"joined"	"joined"	"blend"	"connected"	"joined"	"united"	"combined"	"combined"	"joined"	"joined"	"joined"	"combined"	"fused"	"joined"	"joined"	"combined"	"combined"	"joined"	"joined"	"joined"	"joined"	"formed"	"joined"	"mixed"	"combined"	"combined"	"absorb"	"absorb"	"combined"	"blended"	"joined"	"combined"	"melded"	"combined"	"blended"	"joined"
"26QJVCNHMVHVQZBK5CB2F4J7ASX20H"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"grossing"	"totaling"	"earning"	"making"	"earning"	"earning"	"earning"	"earning"	"earning"	"earning"	"earning"	"total"	"making"	"earning"	"making"	"winning"	"earning"	"earning"	"making"	"earning"	"earning"	"making"	"collecting"	"earnings"	"totaling"	"earning"	"earning"	"totaling"	"total"	"totaling"	"earning"	"making"	"earning"	"make"	"earning"	"earnings"	"salary"	"earning"	"earning"	"totaling"	"earning"	"earning before taxes"	"earning"	"making"	"making"	"earning"	"income"	"totaled"	"earning"	"earning"	"income"
"2J392HECWA6X9LGWGQRCX5KXQ1OJKQ"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"classified"	"secret"	"organized"	"arranged"	"arranged"	"organized"	"grouped"	"sorted"	"private"	"ordered"	"grouped"	"order"	"sorted"	"organized"	"sorted"	"locked"	"organized"	"sorted"	"sorted"	"secret"	"arranged"	"grouped"	"categorize"	"grouped"	"organized"	"ordered"	"grouped"	"ordered"	"organize"	"ordered"	"organized"	"sorted"	"sorted"	"organized"	"labeled"	"set"	"listed"	"secret"	"organized"	"sorted"	"grouped"	"categorized"	"align"	"arranged"	"sorted"	"matched"	"secret"	"arranged"	"arranged"	"named"	"arranged"
"234EGOOGQSCMC52U635I2UU01WWEEG"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"facilitate"	"help"	"help"	"help"	"simplify"	"help"	"help"	"ease"	"aid"	"help"	"simplify"	"enable"	"help"	"help"	"ease"	"help"	"enable"	"assist"	"help"	"help"	"ease"	"ease"	"aid"	"teach"	"aid"	"make easier"	"help"	"help"	"help"	"help"	"aid"	"simplify"	"enable"	"help"	"help"	"help"	"ease"	"help"	"ease"	"ease"	"ease"	"help"	"help"	"ease"	"help"	"make easy"	"simplify"	"simplify"	"help"	"act"	"help"
"25C3K4F0OHOVXOW21VF2T92HFK321K"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"constitute"	"comprise"	"includes"	"make up"	"represent"	"consist"	"enact"	"compose"	"compose"	"make"	"make"	"make"	"compose"	"made"	"fastened"	"form"	"make"	"compose"	"is"	"symbolize"	"represent"	"compose"	"represent"	"composure"	"make up"	"make up"	"create"	"make"	"form"	"makes up of"	"create"	"make up"	"make up"	"make up"	"compose"	"construct"	"embody"	"compose"	"make up"	"compose"	"consists"	"compose"	"make"	"create"	"compose"	"makes up"	"consist"	"make up"	"make"	"compose"	"implicates"
"22M2J1LY58B78UEKMR6KPD16ZNYR6L"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"snout"	"nose"	"smeller"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"trunk"	"beak"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"trunk"	"nose"	"nose"	"nose"	"schnoz"	"nose"	"nose"	"trunk"	"nose"	"nose"	"nose"	"nose"	"snoot"
"21UJ011K274JDWCA0HS8V46UYNIBDK"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"extremity"	"boundary"	"limit"	"limit"	"edge"	"edge"	"limb"	"outer part"	"outliers"	"edge"	"distance"	"distance"	"periphery"	"farthest"	"limit"	"fringe"	"brink"	"edge"	"far"	"outskirt"	"end"	"outer point"	"farthest"	"rim"	"edge"	"outer  bits"	"end"	"limbs"	"border"	"outlier"	"boundary"	"climax"	"edge"	"limb"	"edge"	"edge"	"tip"	"end"	"frontier"	"outside"	"tip"	"edge"	"furthest"	"boundary"	"edge, arm"	"polarity"	"boundary"	"edge"	"limb"	"bounds"	"end"
"2CEJ5OPB0YVG5VQ60MYEX9U32AD6Y2"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"aspire"	"hope"	"aim"	"plan"	"hope"	"desire"	"dream"	"wish"	"strive"	"hope for"	"aim"	"desire"	"want"	"dream"	"aim"	"dream"	"hope"	"dream"	"dream"	"wish"	"dream"	"crave"	"want"	"want"	"wish"	"dream"	"want"	"goal"	"reach for"	"dream"	"wish"	"dream"	"dream"	"want"	"dream"	"desire"	"dream"	"wish"	"aim"	"dream"	"aim"	"hope"	"dream"	"strive"	"aim"	"want"	"strive"	"want"	"hope"	"plan"	"strive"
"2FQE4BLYHVI4ABKMOWL8LNEZTJGU0R"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"sophisticated"	"refined"	"advanced"	"complex"	"mature"	"advanced"	"chic"	"elegant"	"refined"	"classy"	"complicated"	"complex"	"complicated"	"complicated"	"ornate"	"advanced"	"refined"	"advanced"	"classy"	"complex"	"advanced"	"advanced"	"complex"	"fancy"	"prestigious"	"complicated"	"intelligent"	"better"	"smart"	"proper"	"fancy"	"educated"	"worldly"	"classy"	"fancy"	"fancy"	"fancy"	"elaborate"	"fancy"	"cool"	"superior"	"elegant"	"smart"	"complicated"	"complex"	"fancy"	"complex"	"elaborate"	"complicated"	"classy"	"fancy"
"2OMJ79KQW618TRYE1Q3DC5XCF1TJLT"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"spanned"	"covered"	"covered"	"covered"	"covered"	"covered"	"covered"	"covered"	"range"	"reached"	"covered"	"lasted"	"covered"	"covered"	"lasted"	"covered"	"bridged"	"extended"	"stretched"	"covered"	"expanded"	"reached"	"covered"	"covered"	"covered"	"covered"	"lasted"	"covered"	"covered"	"stretched"	"covered"	"covered"	"covered"	"covered"	"covered"	"covers"	"extended"	"stretched"	"connected"	"lasted"	"crossed"	"covered"	"cover"	"covered"	"covered"	"extended"	"covered"	"lasted"	"covered"	"covered"	"crossed"
"2UV8XMB3Q39Z6YYEXZXTCEVSU3XHS0"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"elude"	"avoid"	"avoid"	"escape"	"avoid"	"escape"	"avoid"	"flee"	"avoid"	"evade"	"escape"	"flee"	"avoid"	"hide"	"escape"	"hide"	"bilk"	"dodge"	"escape"	"escape"	"evade"	"hide"	"avoid"	"evade"	"flee"	"escape"	"escape"	"flee"	"missed"	"avoid"	"escape"	"get out of"	"escape"	"avoid"	"escape"	"escape"	"hide"	"avoid"	"sidestep"	"escape"	"avoid"	"avoid"	"avoid"	"avoid"	"evade"	"escape"	"run"	"get away from"	"evade"	"escape"	"escape"
"29BMOFXRDS4IIO6IHYOJNM11BAOWT4"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"encompasses"	"includes"	"included"	"includes"	"includes"	"includes"	"includes"	"covers"	"surrounds"	"covers"	"includes"	"contains"	"includes"	"covers"	"embodies"	"includes"	"includes"	"includes"	"includes"	"includes"	"includes"	"covers"	"encloses"	"includes"	"cover"	"includes"	"surrounds"	"contains"	"include"	"includes"	"surround"	"includes"	"enclose"	"envelops"	"surround"	"covers"	"enclose"	"includes"	"includes"	"surrounds"	"includes"	"includes"	"includes"	"territory"	"covers"	"includes"	"included"	"contains"	"includes"	"covers"	"cover"
"2UZJHP4BDDKGAL0BW80XBG3584H6ZT"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"comprises"	"makes"	"contains"	"includes"	"has"	"contains"	"entails"	"includes"	"includes"	"includes"	"makes up"	"contains"	"consists"	"makes"	"includes"	"contain"	"made of"	"involves"	"organizes"	"contains"	"includes"	"contains"	"includes"	"made of"	"includes"	"contains"	"contains"	"includes"	"has"	"contains"	"includes"	"made up of"	"contains"	"includes"	"contains"	"involves"	"includes"	"constitutes"	"contains"	"involves"	"compose"	"part"	"contains"	"contain"	"includes"	"include"	"includes"	"include"	"includes"	"having"	"contains"
"2RU9KSSZVXX2WRXEYVHO6GNIX9U4MQ"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"binds"	"ties"	"attaches"	"holds"	"joins"	"bonds"	"holds"	"joins"	"attaches"	"sticks"	"ties"	"sticks"	"ties"	"bond"	"bounds"	"combines"	"glues"	"joins"	"joins"	"joins"	"sticks"	"connects to"	"adheres"	"connects"	"links"	"seals"	"attaches"	"adds"	"combines"	"joins"	"bonds"	"joins"	"connects"	"holds"	"combines"	"attaches"	"secure"	"ties"	"attaches"	"sticks"	"adheres"	"combines"	"fasten"	"melds"	"attaches"	"ties"	"holds"	"joins"	"form"	"combines"	"joins"
"2IKA1QP6AUC2C08QBOSXBV0FL8I701"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"inscribed"	"signed"	"join"	"registered"	"applied"	"enrolled"	"written"	"cut"	"registered"	"write"	"written"	"inscribing"	"signed"	"wrote"	"join"	"registered"	"enrolled"	"joined"	"registered"	"recorded"	"registered"	"registered"	"signed"	"signed up"	"joined"	"enlisted"	"reserve"	"signed up"	"registered"	"registered"	"written"	"engrave"	"join"	"registered"	"carved"	"recorded"	"joined"	"joined"	"registered"	"registered"	"written in"	"enrolled"	"wrote"	"pledged"	"wrote"	"sign"	"registered"	"wrote"	"registered"	"registered"	"written"
"2ZQIUB2YU98JNFL5FEC0NBJ9JWH9LO"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"affirms"	"agrees"	"agrees"	"asserts"	"agrees"	"accepts"	"agrees"	"swear"	"confirms"	"upholds"	"confirms"	"confirms"	"okays"	"confirms"	"agrees"	"agrees to"	"agrees"	"agrees"	"approves"	"agrees"	"agrees"	"agrees"	"confirms"	"says yes"	"agree"	"allows"	"agrees"	"accepts"	"swear"	"agree"	"confirms"	"agrees"	"confirm"	"agrees"	"agrees"	"agree"	"accepts"	"confirms"	"promises"	"agreed"	"confirms"	"confirm"	"agrees"	"confirm"	"agrees"	"agrees"	"says yes to"	"agrees"	"defends"	"agree"	"confirms"
"2H6UQIHPCGJ2JPT877WXP0JPQ0O714"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"envisioned"	"imagined"	"saw"	"saw"	"imagined"	"pictured"	"imagined, foresaw"	"saw"	"thought of"	"imagined"	"predicted"	"saw"	"saw"	"imagined"	"saw"	"saw"	"dreamed"	"imagined"	"imagined"	"imagined"	"pictured"	"imagine"	"thought up"	"imagined"	"imagined"	"imagined"	"imagined"	"imagined"	"imagined"	"imagined"	"imagined"	"imagined"	"visualized"	"saw"	"imagine"	"imagined"	"envisaged"	"saw"	"imagined"	"dreamed"	"pictured"	"imagined"	"foresee"	"imagine"	"imagined"	"viewed"	"thought"	"saw"	"imagined"	"imagined"	"imagined"
"2RT6BFMFFOYYOGTDNQ4GMSC0S52LYP"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"erratic"	"unstable"	"stray"	"random"	"weird"	"wild"	"uneven"	"irregular"	"crazy"	"uncertain"	"varied"	"shaky"	"wandering"	"crazy"	"disorganized"	"unpredictable"	"irregular"	"spontaneous"	"unusual"	"rambling"	"wandering"	"inconsistent"	"uncertain"	"random"	"unpredictable"	"zig-zag"	"sporadic"	"crazy"	"crazy"	"crazy"	"random"	"odd"	"weird"	"random"	"unstable"	"unpredictable"	"irregular"	"spastic"	"spastic"	"random"	"bizarre"	"crazy"	"irregular"	"crazy"	"shaky"	"random"	"random"	"unstable"	"wandering"	"crazy"	"random"
"2QC8P9Y38TWW35VCY99M8JTAHVCZIG"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"altering"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"reforming"	"adjusting"	"differing"	"change"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"change"	"fixing"	"changing"	"changing"	"changing"	"change"	"changing"	"changing"	"modifying"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"amending"	"changing"	"changing"	"changing"	"changing"	"adjusting"	"changing"	"change"
"2I0NMHGYQ4J3TX3QFQDFNOYYJ179MQ"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"adopted"	"joined"	"followed"	"accepts"	"endorsed"	"chose"	"followed"	"approved"	"affirmed"	"consented"	"gathered"	"chose"	"choose"	"encouraged"	"accept"	"followed"	"accepted"	"used"	"started"	"decided to"	"accepted"	"accept"	"accept"	"followed"	"used"	"followed"	"accept"	"minded"	"chose"	"chosen"	"followed"	"taken"	"taken"	"accepted"	"endorsed"	"borrowed"	"accepted"	"tried"	"adapted"	"chose"	"chose"	"acquired"	"adhered"	"used"	"adapted"	"selected"	"chosen"	"follow"	"pick up"	"chose"	"followed"
"2MCFJ51Y7QEO52QAWC3S1MOFYZJBED"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"replenish"	"refill"	"restore"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"supply"	"restock"	"refill"	"fill"	"refill"	"submerge"	"refill"	"refill"	"restock"	"refill"	"refill"	"refill"	"refill"	"refill"	"restock"	"refill"	"refill"	"refill"	"fill"	"refill"	"refill"	"refill"	"fill"	"refill"	"refill"	"restore"	"refill"	"refill"	"restore"	"refill"	"fill"	"restore"	"refill"	"refill"	"fill"	"refill"	"refill"	"refil"	"refill"	"refill"	"refill"	"refill"
"2ECYT3DHJHP4H054KFP8ZSX9YBMU1U"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"prone"	"likely"	"tend to"	"likely"	"inclined"	"known"	"likely"	"tending"	"apt"	"liable"	"leaning"	"likely"	"likely"	"obvious"	"likely"	"liable"	"likely"	"likely"	"likely"	"likely"	"likely"	"still"	"inclined"	"inclined"	"likely"	"often"	"tend"	"likely"	"likely"	"likely"	"likely"	"likely"	"capable"	"likely"	"likely"	"likely"	"likely"	"tendency"	"likely"	"liable"	"incline"	"likely"	"likely"	"tends"	"able"	"likely"	"apt"	"flat"	"want"	"likely"	"likely"
"2QQJHSTLB3L0LYBTMZ2JMJREWMBHTP"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"eccentric"	"weird"	"strange"	"strange"	"curious"	"odd"	"unusual"	"odd"	"crazy"	"weird"	"different"	"unusual"	"aloof"	"strange"	"odd"	"bizarre"	"strange"	"ridiculous"	"odd"	"unique"	"unique"	"weird"	"weird"	"strange"	"silly"	"strange"	"strange"	"strange"	"weird"	"wild"	"crazy"	"crazy"	"unusual"	"odd"	"odd"	"strange"	"different"	"unique"	"odd"	"strange"	"noticeable"	"odd"	"strange"	"unusual"	"weird"	"unusual"	"wacky"	"bizarre"	"wacky"	"weird"	"odd"
"27IONNVRH1KHUW60VMY6VV9LL4DOX3"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"accomplish"	"finish"	"do"	"act"	"achieve"	"achieve"	"perform"	"do"	"do"	"achieve"	"achieve"	"do"	"succeed"	"start"	"succeed"	"did"	"do"	"complete"	"achieve"	"finish"	"do"	"achieve"	"finish"	"complete"	"make happen"	"do"	"did"	"succeed"	"achieve"	"complete"	"manage"	"finish"	"do"	"made"	"achieve"	"complete"	"execute"	"achieve"	"attain"	"do"	"complete"	"finish"	"do"	"do"	"achieve"	"complete"	"implement"	"do"	"do"	"finish"	"achieve"
"20WNLVWJ5OPB6LN03JPM4B7EQH0U2B"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"efficacious"	"effective"	"productive"	"powerful"	"effective"	"advantageous"	"effective"	"useful"	"influential"	"effective"	"show"	"efficient"	"appropriate"	"effective"	"effective"	"effective"	"effective"	"effective"	"effective"	"suggesting"	"effective"	"powerful"	"effective"	"skilled"	"good"	"useful"	"effective"	"useful"	"efficient"	"good"	"moved"	"powerful"	"effective"	"reliable"	"useful"	"effective"	"effective"	"productive"	"efficient"	"efficient"	"influential"	"capable"	"useful"	"powerful"	"effective"	"effective"	"productive"	"productive"	"effective"	"influential"	"productive"
"2P09NZW6HEZ6U1WA0IK8E9GUNA7OY9"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"notorious"	"infamous"	"infamous"	"infamous"	"scandalized"	"wicked"	"famous"	"infamous"	"infamous"	"bad"	"famous"	"villainous"	"infamous"	"cantankerous"	"infamous"	"infamous"	"unpopular"	"infamous"	"infamous"	"infamous"	"famous"	"infamous"	"infamous"	"known"	"known"	"evil"	"known"	"famous"	"wicked"	"infamous"	"bad"	"infamous"	"infamous"	"infamous"	"infamous"	"scandalous"	"known"	"infamous"	"infamous"	"known"	"infamous"	"well-known"	"infamous"	"infamous"	"famous"	"well known"	"infamous"	"infamous"	"conspicuous"	"bad"	"well-known"
"2RWSCWY2AOO2M9EYKZFGYSCM7QH221"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"dispute"	"disagree"	"fight"	"fight"	"conflict"	"argument"	"argument"	"argument"	"argue"	"fight"	"fight"	"argument"	"argument"	"fight"	"argument"	"fight"	"row"	"fight"	"fight"	"fight"	"argue"	"conflict"	"argument"	"argue"	"argument"	"argument"	"argument"	"fight"	"conflict"	"argument"	"fight"	"argument"	"disagree"	"conflict"	"argument"	"argument"	"spat"	"disagreement"	"argument"	"argument"	"argument"	"fight"	"argument"	"debate"	"disagreement"	"argue"	"fight"	"argue"	"argument"	"disagreement"	"argument"
"24M6UXFCD45XI1L7H3ETSIN3UOVWUV"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"evade"	"avoid"	"dodge"	"avoid"	"escape"	"escape"	"avoid"	"avoid"	"avoid"	"avoid"	"flee"	"hide"	"avoid"	"escape"	"avoid"	"lose"	"escape"	"avoid"	"divert"	"avoid"	"escape"	"escape"	"dodge"	"avoid"	"dodge"	"escape"	"escape"	"avoid"	"escape"	"get out of"	"avoid"	"escape"	"avoid"	"escape"	"avoid"	"avoid"	"escape"	"avoid"	"avoid"	"escape"	"avoid"	"avoid"	"avoid"	"dodge"	"leave"	"escape"	"avoid"	"escape"	"dodge"	"avoid"	"escape"
"248YN5F3Q0JGBGQ6RNNYJ49FA0YBFV"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"hamlet"	"road"	"group"	"village"	"community"	"settlement"	"suburb"	"suburb"	"neighborhood"	"town"	"town"	"town"	"town"	"town"	"community"	"community"	"neighborhood"	"group"	"small town"	"village"	"town"	"community"	"village"	"tribe"	"village"	"town"	"suburb"	"community"	"community"	"group"	"village"	"neighborhood"	"town"	"neighborhood"	"small town"	"town"	"town"	"thorp"	"community"	"town"	"town"	"town"	"village"	"clan"	"town"	"group"	"town"	"town"	"town"	"town"	"small group"
"2L0XKO2L92HEIJ2Q1EPOKCF0DXBEFY"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"alternate"	"switch"	"other"	"other"	"substitute"	"other"	"exchanged"	"other"	"intermittent"	"rotate"	"other"	"other"	"other"	"secondary"	"substitute"	"substitute"	"substitute"	"change"	"different"	"change"	"other"	"another"	"fill in"	"different"	"different"	"option"	"other"	"acting"	"trade"	"different"	"different"	"replace"	"different"	"substitute"	"backup"	"replace"	"change"	"switch"	"substitute"	"other"	"other"	"substitute"	"other"	"substitute"	"substitute"	"other"	"different"	"replacement"	"replacement"	"different"	"substitute"
"2F6CCF0CP5KXVGA7MTOYO4PM8V4WVK"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"suitable"	"fit"	"okay"	"acceptable"	"proper"	"tolerable"	"fit"	"appropriate"	"apt"	"okay"	"acceptable"	"decent"	"appropriate"	"reasonable"	"acceptable"	"right"	"appropriate"	"acceptable"	"acceptable"	"okay"	"fit"	"just right"	"usable"	"appropriate"	"useful"	"correct"	"fitting"	"good"	"goof"	"usable"	"acceptable"	"appropriate"	"cut out for"	"proper"	"correct"	"acceptable"	"good"	"tailored"	"appropriate"	"acceptable"	"fitting"	"appropriate"	"suited"	"fitting"	"proper"	"appropriate"	"okay"	"appropriate"	"good"	"fitting"	"acceptable"
"27WOZFYQS1CSZ9GZ124SCIC1F6JJMV"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"ailing"	"ill"	"weak"	"sick"	"sick"	"diseased"	"sickly"	"sickly"	"sick"	"sickly"	"sickly"	"sickly"	"ill"	"sickly"	"sick"	"sickly"	"sick"	"afflicting"	"sick"	"sick"	"sick"	"afflicting"	"sick"	"sickly"	"ill"	"sick"	"sickly"	"weak"	"sick"	"sickly"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"infirm"	"weak"	"sick"	"ill"	"sickly"	"sickly"	"sickly"	"ill"	"sick"	"sick"	"hurting"	"sick"	"sick"	"sick"
"2HJ1K274J79KWJYLCYV62XFCECBEGX"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"obstacles"	"challenge"	"bar"	"hurdles"	"barriers"	"hurdles"	"barriers"	"blocks"	"barriers"	"blocks"	"blocks"	"barriers"	"blocks"	"hurdles"	"challenges"	"block"	"barriers"	"barriers"	"limitations"	"blockages"	"hurdles"	"barriers"	"barriers"	"problems"	"blocks"	"problems"	"hurdle"	"blockades"	"hardships"	"barrier"	"stumbling blocks"	"problems"	"barrier"	"problems"	"hurdle"	"hurdles"	"hurdles"	"challenges"	"hurdle"	"interferences"	"roadblocks"	"blockage"	"difficulties"	"hurtles"	"barrier"	"barriers"	"blocks"	"challenges"	"boundaries"	"hurdles"	"barriers"
"2UV2AC9KSSZV3KUA8GLUSQOYHVO1J5"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"emigrated"	"immigrated"	"moved"	"left"	"departed"	"moved"	"moved"	"moved"	"moved"	"left"	"departed"	"moved"	"moved"	"entered"	"changed"	"migrated"	"departed"	"moved"	"moved"	"move"	"left"	"moved"	"moved"	"moved"	"moved away"	"moved"	"moved"	"immigrant"	"moved"	"move"	"moved"	"relocated"	"left"	"migrated"	"left"	"move"	"departed"	"moved"	"depart"	"depart"	"traveled"	"moved"	"departed"	"relocated"	"moved"	"left"	"left"	"migrated"	"moved"	"moved"	"migrate"
"2ZCUU00OQKKAA5ACC3TUA680F46WWU"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"fundamental"	"basic"	"basic"	"basic"	"basic"	"crucial"	"important"	"vital"	"essential"	"basic"	"important"	"basic"	"basic"	"basic"	"basic"	"basic"	"basic"	"required"	"foundation"	"essential"	"basic"	"important"	"key"	"basic"	"basic"	"basic"	"essential"	"basic"	"necessary"	"important"	"necessary"	"basic"	"basic"	"main"	"important"	"basis"	"basic"	"necessary"	"crucial"	"essential"	"basic"	"vital"	"basic"	"important"	"key"	"essential"	"basic"	"important"	"main"	"basic"	"required"
"20R2NJKM05BMPGM127TG1P9RBFYBGU"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"restore"	"fix"	"repair"	"renew"	"heal"	"return"	"fix"	"improve"	"recover"	"fix"	"redo"	"rebuild"	"return"	"balance"	"fix"	"repair"	"repair"	"renew"	"remake"	"fix"	"fix"	"rebuild"	"recreate"	"fix"	"fix"	"fix"	"renew"	"fix"	"return"	"return"	"redid"	"fix"	"repair"	"rebuild"	"renew"	"fixed"	"fix"	"fix"	"fix"	"fix"	"fix"	"heal"	"refresh"	"fix"	"fix"	"renew"	"replenish"	"fix"	"fix"	"heal"	"fix"
"23QJIA0RYNJ98AB4QBWBUJTUI6272L"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"juvenile"	"minor"	"youth"	"child"	"junior"	"immature"	"immature"	"childish"	"childish"	"childish"	"young"	"young"	"young"	"teen"	"punk"	"elementary"	"child"	"childish"	"youthful"	"young"	"young"	"childish"	"young"	"little"	"minor"	"child"	"young"	"teenaged"	"childish"	"childish"	"young"	"adolescent"	"child"	"young"	"childlike"	"childish"	"adolescent"	"childish"	"young"	"adolescent"	"teenager"	"childish"	"young"	"childish"	"young"	"childish"	"childish"	"childish"	"immature"	"young"	"young"
"2S5FSVGULF39BFOQRRSF03NYORH9NQ"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"perspective"	"view"	"viewpoint"	"view"	"outlook"	"view"	"viewpoint"	"view"	"viewpoint"	"outlook"	"outlook"	"understanding"	"view"	"outlook"	"view"	"view"	"lens"	"view"	"viewpoint"	"viewpoint"	"view"	"outlook"	"view"	"point of view"	"opinion"	"viewpoint"	"view"	"view"	"view"	"thinking"	"view"	"outlook"	"view"	"viewpoint"	"view"	"angle"	"viewpoint"	"opinion"	"look"	"point of view"	"view"	"viewpoint"	"angle"	"view"	"view"	"views"	"viewpoint"	"view"	"point of view"	"view"	"viewpoint"
"2LOOQ1SNQQ7QCUSP51BCVR12UYIR7K"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"reconstituted"	"rebuilt"	"remake"	"modernized"	"recreated"	"remade"	"reconstructed"	"remade"	"remade"	"rebuilt"	"rebuilt"	"remade"	"restore"	"reconstructed"	"remake"	"remade"	"rebuilt"	"changed"	"rebuilt"	"constructed"	"reformed"	"rebuilt"	"rebuilt"	"made again"	"reorganized"	"remade"	"renewed"	"recreated"	"remade"	"rebuilt"	"replaced"	"rebuilt"	"made"	"restructured"	"remade"	"recreated"	"processed"	"rebuilt"	"remade"	"remade"	"rebuilt"	"rebuilt"	"recreated"	"reorganize"	"fix"	"remade"	"rebuilt"	"rebuilt"	"form"	"reformed"	"rebuilt"
"280LKH1Q6SVQE40SQ1L6T5OBWKO1K4"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"tributaries"	"streams"	"branches"	"channels"	"branches"	"rivers"	"branches"	"rivers"	"branches"	"brook"	"arms"	"stream"	"riverlets"	"branches"	"secondaries"	"tertiaries"	"creek"	"creeks"	"branches"	"branches"	"streams"	"river"	"branch"	"creeks"	"streams"	"small stream"	"lands"	"creeks"	"rivers"	"rivers"	"feeders"	"branches"	"streams"	"brook"	"branch"	"limbs"	"branches of water"	"channels"	"division"	"paths"	"water flow"	"streams"	"river branches"	"branches"	"branches"	"streams"	"small rivers"	"river"	"creek"	"stream"	"rivers"
"2H1G5TYMNCWYHR1ZD3JSPX11KWTJNV"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"crucial"	"necessary"	"important"	"important"	"important"	"important"	"vital"	"necessary"	"vital"	"vital"	"vital"	"key"	"important"	"important"	"key"	"tantamount"	"important"	"vital"	"critical"	"imperative"	"important"	"important"	"important"	"important"	"critical"	"necessary"	"important"	"important"	"important"	"important"	"critical"	"important"	"significant"	"important"	"critical"	"important"	"important"	"necessary"	"important"	"essential"	"important"	"vital"	"necessary"	"important"	"necessary"	"key"	"important"	"important"	"important"	"necessary"	"important"
"2QQD8J3VE7WSYGFIGRUMKK8AUA1ZJS"	"25D2JE1M7PKKF8JGAZQAK04LZYTXQE"	"composed"	"wrote"	"wrote"	"created"	"created"	"written"	"created"	"created"	"comprised"	"made"	"made"	"wrote"	"created"	"created"	"wrote"	"wrote"	"wrote"	"created"	"wrote"	"made"	"authored"	"wrote"	"write"	"wrote"	"wrote"	"wrote"	"wrote"	"wrote"	"wrote"	"write"	"built"	"wrote"	"wrote"	"wrote"	"created"	"authored"	"wrote"	"wrote"	"devised"	"wrote"	"wrote"	"build"	"wrote"	"made up of"	"make"	"made"	"wrote"	"wrote"	"produced"	"wrote"	"wrote"
