"2RCC26DG67D13QNKJVRCWK2JFA67E3"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"advocate"	"like"	"cause"	"support"	"endorse"	"promote"	"promote"	"promote"	"support"	"encourage"	"support"	"endorse"	"support"	"apply"	"suggest"	"support"	"support"	"support"	"promote"	"speak"	"for"	"favor"	"support"	"support"	"promote"	"allow"	"suggest"	"promote"	"support"	"suggest"	"want back"	"support"	"support"	"recommend"	"promote"	"promote"	"want"	"promote"	"agree with"	"endorse"	"promote"	"support"	"support"	"support"	"state"	"support"	"promote"	"allow"	"support"	"support"	"support"	"support"	
"2C914IXKO2L9846W0LXXBYOCDOJCB0"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"merged"	"combined"	"combined"	"joined"	"mixed"	"turned"	"turned"	"joined"	"combined"	"combined"	"joined"	"joined"	"combined"	"absorbed"	"united"	"converged"	"formed"	"combined"	"formed"	"formed"	"joined"	"joined"	"changed"	"turned"	"became part of"	"combined"	"changed"	"joined"	"changed"	"combined"	"combined"	"joined"	"combined"	"combined"	"combined"	"combined"	"joined"	"grew"	"joined"	"united"	"blended"	"blended"	"turned"	"joined"	"joined"	"joined"	"formed"	"fused"	"joined"	"combined"	"combined"	"combined"	
"2UV2AC9KSSZV3KUA8GLUSQOYHW11JK"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"grossing"	"earning"	"making"	"gaining"	"making"	"earning"	"making"	"earning"	"making"	"making"	"making"	"earning"	"earning"	"earning"	"making"	"earning"	"making"	"earning"	"earning"	"making"	"earning"	"earning"	"earning"	"gaining"	"making"	"earning"	"earning"	"totaling"	"making"	"earning"	"making"	"getting"	"earning"	"earning"	"earning"	"making"	"earning"	"making"	"earning"	"bringing"	"making"	"making"	"earning"	"gaining"	"making"	"bringing in"	"making"	"earning"	"gaining"	"making"	"totaling"	"earning"	
"27L9Z0B6UTO6ZR6FW4MRSGPWT5OZOQ"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"classified"	"grouped"	"grouped"	"categorized"	"arranged"	"labeled"	"grouped"	"grouped"	"categorized"	"named"	"divided"	"arranged"	"grouped"	"grouped"	"organized"	"named"	"grouped"	"grouped"	"grouped"	"grouped"	"organized"	"separated"	"sorted"	"sorted"	"named"	"grouped"	"defined"	"listed"	"categorized"	"categorized"	"identified"	"grouped"	"described"	"grouped"	"defined"	"called"	"grouped"	"sorted"	"grouped"	"described"	"grouped"	"organized"	"coded"	"arranged"	"categorized"	"sorted"	"organized"	"organized"	"categorized"	"organized"	"sorted"	"grouped"	
"2JYMMEGOOGQSI9Y2ELTSMIUUV9JCC7"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"facilitate"	"ease"	"assist"	"ease"	"ease"	"help"	"assist"	"help"	"help"	"help"	"aid"	"assist"	"help"	"expedite"	"ease"	"help"	"aid"	"help"	"start"	"make easier"	"ease"	"help"	"help"	"help"	"help"	"aid"	"complete"	"help"	"ease"	"further"	"help"	"arrange"	"help"	"oversee"	"help"	"aid"	"ease"	"help"	"assist"	"aid"	"help"	"expedite"	"orchestrate"	"help"	"assist in"	"help"	"allow"	"start"	"enable"	"ease"	"escape"	"help"	
"270HPCGJ2D21UQOP1SRJXPSI3TIA4R"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"constitute"	"make up"	"make up"	"makes"	"brand"	"make"	"make up"	"are"	"make up"	"make up"	"are"	"form"	"make up"	"compose"	"make up"	"make up"	"make up"	"make up"	"make"	"are"	"are"	"form"	"comprise"	"form"	"are"	"controlled"	"complete"	"allow"	"are"	"embody"	"are"	"make up"	"are"	"are"	"make"	"include"	"form"	"make"	"make up"	"contain"	"are"	"frame"	"form"	"make up"	"frame"	"create"	"form"	"form"	"form"	"make up"	"are"	"make up"	
"25F7H57DZKPFKR60HS4MA5L8JI72CP"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"snout"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	"nose"	
"2U0PDOBDDP8PPJCEHOZXUB3Q4IJ2DP"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"extremity"	"part"	"outside"	"end"	"border"	"end"	"end"	"edge"	"tip"	"portion"	"leg"	"border"	"part"	"end"	"part"	"end"	"end"	"side"	"arm"	"end"	"end"	"point"	"border"	"edge"	"boundary"	"end"	"limb"	"sides"	"area"	"border"	"end"	"end"	"section"	"edge"	"edge"	"end"	"edge"	"tip"	"part"	"end"	"edge"	"end"	"border"	"part"	"boundary"	"part"	"depth"	"edge"	"part"	"farthest"	"border"	"end"	
"2YIJPPSI2KYEV8K9BGBLU6WJ4XTKQX"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"aspire"	"hope"	"dream"	"strive"	"desire"	"hope"	"hope"	"hope"	"dream"	"hope"	"hope"	"dream"	"aim"	"strive"	"hope"	"hope"	"aim"	"aim"	"hope"	"strive"	"intend"	"hope"	"seek"	"seek"	"wish"	"hope"	"hopes"	"try"	"dream"	"hope"	"try"	"hope"	"want"	"hope"	"dream"	"crave"	"want"	"plan"	"dream"	"hope"	"want"	"try"	"try"	"hope"	"hope"	"try"	"hope"	"hope"	"hope"	"try"	"hope"	"hope"	
"2CIFK0COK2JE79Z9OV0LZW6O0JVKRY"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"sophisticated"	"complex"	"advanced"	"complicated"	"refined"	"advanced"	"high"	"tech"	"advanced"	"mature"	"sharp"	"fancy"	"fancy"	"complex"	"complex"	"complex"	"advanced"	"complex"	"smart"	"refined"	"complicated"	"complex"	"fancy"	"smart"	"complex"	"advanced"	"various"	"advanced"	"complex"	"experienced"	"complex"	"better"	"complex"	"many"	"elegant"	"fancy"	"exceptional"	"complex"	"smart"	"smart"	"complicated"	"exceptional"	"advanced"	"cultured"	"cultured"	"special"	"advanced"	"many"	"enhanced"	"sharp"	"fancy"	"complicated"	"complex"
"214T6YTWX4H3NPHV8O09OI6IK0UX2L"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"spanned"	"covered"	"stretched over"	"included"	"covered"	"lasted"	"lasted"	"covered"	"covered"	"lasted"	"covered"	"covered"	"lasted"	"lasted"	"stretched"	"lasted"	"bridged"	"lasted"	"lasted"	"extended"	"ranged"	"covered"	"covered"	"lasted"	"ranged"	"covered"	"lasted"	"lasted"	"lasted"	"covered"	"covered"	"lasted"	"was"	"lasted"	"connected"	"used"	"covered"	"involved"	"was between"	"lasted"	"covered"	"covered"	"covers"	"covered"	"lasted from"	"extended"	"covered"	"covered"	"lasted"	"lasted"	"covered"	"covered"	
"2SOBFMFFOYYIZOL3JO7E0C0RY59MZY"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"elude"	"escape"	"escape"	"escape"	"escape"	"lose"	"escape"	"escape"	"hide from"	"escape"	"evade"	"escape"	"escape"	"evade"	"outrun"	"avoid"	"dodge"	"escape"	"escape"	"puzzle"	"hide from"	"avoid"	"avoid"	"avoid"	"hide from"	"avoid"	"avoid"	"hide from"	"avoid"	"avoid"	"avoid"	"avoid"	"run from"	"avoid"	"evade"	"avoid"	"escape"	"escape"	"avoid"	"run from"	"ditch"	"avoid"	"escape"	"trick"	"evade"	"escape"	"escape"	"avoid"	"dodge"	"avoid"	"avoid"	"avoid"	
"2I86SVQ8H88MWHY59Z2VKI1RY6N6PN"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"encompasses"	"makes up"	"covers"	"encircles"	"covers"	"covers"	"fills"	"includes"	"surrounds"	"covers"	"covers"	"includes"	"includes"	"surrounds"	"covers"	"is filled by"	"includes"	"surrounds"	"surrounds"	"contains"	"makes up"	"forms"	"covers"	"includes"	"contains"	"makes up"	"spans"	"covers"	"occupies"	"includes"	"is"	"surrounds"	"surrounds"	"contains"	"place"	"includes"	"surrounds"	"surrounds"	"includes"	"includes"	"surrounds"	"includes"	"takes up"	"includes"	"surrounds"	"surrounds"	"envelopes"	"includes"	"contains"	"circles"	"covers"	"includes"	
"29D7WGKCCVLL9Z2N7X8AXQ4CAWA4UX"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"comprises"	"makes up"	"has"	"makes"	"contains"	"contains"	"is made of"	"includes"	"contains"	"includes"	"includes"	"made"	"has"	"makes up"	"has"	"makes up"	"makes up"	"contains"	"makes up"	"includes"	"contains"	"makes"	"includes"	"is"	"consists of"	"is made up of"	"is"	"is made of"	"has"	"includes"	"involves"	"include"	"has"	"includes"	"contains"	"includes"	"contains"	"contains"	"harden"	"has"	"includes"	"includes"	"has"	"makes"	"produces"	"contains"	"makes"	"includes"	"includes"	"contains"	"includes"	"includes"	
"27E618N46UXFI0WP1N5TVDSNUT1PR4"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"binds"	"adheres"	"combines"	"ties"	"attaches"	"attaches"	"holds"	"holds"	"sticks"	"sticks"	"attaches"	"attaches"	"links"	"attaches"	"ties"	"sticks"	"adheres"	"attaches"	"attaches"	"attaches"	"connects"	"sticks"	"sticks"	"connects"	"attaches"	"attaches"	"connects"	"attaches"	"sticks"	"connects"	"attaches"	"connects"	"adheres"	"attaches"	"bonds"	"connects"	"adheres"	"sticks"	"sticks"	"attaches"	"connects"	"connects"	"sticks"	"attaches"	"joins"	"connects"	"joins"	"clings"	"holds"	"joins"	"sticks"	"attaches"	
"2787Q67051QKIAJL64HC9XMGJ9EEYA"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"inscribed"	"put"	"engraved"	"registered"	"wrote"	"wrote"	"listed"	"etched"	"wrote"	"wrote"	"endorsed"	"inducted"	"dubbed"	"added"	"included"	"named"	"wrote"	"named"	"registered"	"etched"	"marked"	"wrote"	"marked"	"put"	"etched"	"listed"	"registered"	"recorded"	"added"	"added"	"recorded"	"recorded"	"wrote"	"labeled"	"dedicated"	"entered"	"wrote"	"carved"	"marked"	"designated"	"wrote"	"named"	"carved"	"registered"	"written"	"endorsed"	"wrote"	"wrote"	"wrote"	"added"	"recorded"	"wrote"	
"2KXDEY5COW0LMERNCNIFTC6VO3J4VM"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"affirms"	"says"	"confirms"	"confirms"	"confirms"	"repeats"	"declares"	"agrees"	"states"	"promises"	"agrees"	"confirms"	"agrees"	"says"	"decides"	"confirms"	"confirms"	"assures"	"guarantees"	"support"	"agrees"	"swears"	"announces"	"validates"	"confirms"	"says"	"again"	"states"	"says"	"confirms"	"says"	"acknowledges"	"declares"	"agrees"	"declares"	"agrees"	"agrees"	"agrees"	"confirms"	"states"	"confirms"	"promises"	"confirms"	"attests"	"asserts"	"promises"	"agrees"	"agrees"	"states"	"agrees"	"swears"	"declares"	"agrees"
"27A1CSTMOFXRJFW2GC5YLNXJGVKPSS"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"envisioned"	"imagined"	"imagined"	"saw"	"pictured"	"visualized"	"imagined"	"imagined"	"imagined"	"imagined"	"pictured"	"pictured"	"dreamed"	"dreamed of"	"conceptualized"	"imagined"	"imagined"	"saw"	"imagined"	"viewed"	"imagined"	"imagined"	"imagined"	"saw"	"imagined"	"imagined"	"imagined"	"saw"	"saw"	"saw"	"imagined"	"dreamed of"	"pictured"	"imagined"	"saw"	"foresaw"	"imagined"	"saw"	"dreamed of"	"thought up"	"dreamed of"	"imagined"	"imagined"	"saw"	"imagined"	"imagined"	"pictured"	"imagined"	"dreamed"	"dreamed"	"imagined"	"imagined"	
"298V66RLPHIT94NGE6BIE2NJRBL7FL"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"erratic"	"varied"	"wavering"	"unpredictable"	"unpredictable"	"unpredictable"	"unpredictable"	"chaotic"	"unpredictable"	"varied"	"crazy"	"unpredictable"	"unpredictable"	"unpredictable"	"wild"	"wild"	"unpredictable"	"unpredictable"	"unpredictable"	"odd"	"unusual"	"chaotic"	"random"	"unpredictable"	"crazy"	"unpredictable"	"unpredictable"	"unpredictable"	"crazy"	"unstable"	"irregular"	"wandering"	"strange"	"unpredictable"	"unstable"	"crazy"	"uneven"	"unpredictable"	"unpredictable"	"unpredictable"	"unpredictable"	"irregular"	"crazy"	"unpredictable"	"unusual"	"oddball"	"unpredictable"	"uncertain"	"unusual"	"not"	"foreseen"	"unpredictable"	"unpredictable"
"2H1PPSI2KYEPRFHR9VCMEWJ3PJ0RL8"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"altering"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	"changing"	
"20BUHYW2GTP9XXZC97D1E9YSPOQRMA"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"adopted"	"signed"	"accepted"	"embraced"	"assumed"	"accepted"	"decided"	"on"	"accepted"	"signed"	"used"	"accepted"	"initiated"	"approved"	"accepted"	"accepted"	"used"	"chosen"	"accepted"	"accepted"	"accepted"	"selected"	"signed"	"approved"	"signed"	"accepted"	"accepted"	"accepted"	"supported"	"started"	"passed"	"selected"	"accepted"	"used"	"chosen"	"accepted"	"ratified"	"chosen"	"accepted"	"accepted"	"accepted"	"started"	"selected"	"accepted"	"chosen"	"embraced"	"embraced"	"approved"	"accepted"	"used"	"instated"	"passed"	"accepted"
"2CEAVKI62NJQ8OZM3K0QP6BKMLEKSM"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"replenish"	"refill"	"resupply"	"refill"	"refill"	"refill"	"refill"	"refill"	"resupply"	"refill"	"refill"	"refill"	"refill"	"refill"	"renew"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"re-up"	"refill"	"refill"	"fill"	"refill"	"refill"	"refill"	"reload"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"refill"	"fill"	"refill"	"replace"	"refill"	"refill"	"gather"	"refill"	"refill"	
"2ZS0RYNJ92NJQ9SPFXAT2HYW3PDA5W"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"prone"	"likely"	"incline"	"apt"	"subject"	"liable"	"able"	"likely"	"likely"	"liable"	"inclined"	"likely"	"vulnerable"	"likely"	"open"	"likely"	"likely"	"probable"	"likely"	"inclined"	"likely"	"likely"	"vulnerable"	"likely"	"susceptible"	"likely"	"likely"	"likely"	"subject"	"disposed"	"likely"	"vulnerable"	"likely"	"likely"	"susceptible"	"apt"	"liable"	"susceptible"	"subject"	"likely"	"apt"	"easier"	"disposed"	"likely"	"likely"	"likely"	"likely"	"susceptible"	"likely"	"likely"	"likely"	"likely"	
"289LFQ0ONNVRNOC1SK5GZB76O4SKTB"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"eccentric"	"odd"	"unique"	"varying"	"unusual"	"odd"	"different"	"odd"	"unusual"	"bizarre"	"odd"	"fancy"	"unusual"	"strange"	"different"	"different"	"odd"	"strange"	"abnormal"	"uncommon"	"weird"	"uncommon"	"unique"	"odd"	"strange"	"crazy"	"odd"	"unusual"	"crazy"	"unusual"	"unusual"	"quirky"	"odd"	"different"	"odd"	"unusual"	"unique"	"odd"	"unusual"	"odd"	"wild"	"unique"	"wacky"	"fancy"	"strange"	"unique"	"bizarre"	"unusual"	"strange"	"odd"	"weird"	"odd"	
"2LTLYHVI44OS87DECOEE7SBAQEUX3W"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"accomplish"	"finish"	"achieve"	"do"	"complete"	"achieve"	"serve"	"complete"	"fulfill"	"finish"	"achieve"	"fulfill"	"do"	"complete"	"complete"	"achieve"	"achieve"	"complete"	"achieve"	"finish"	"achieve"	"achieve"	"complete"	"finish"	"achieve"	"make"	"complete"	"achieve"	"serve"	"complete"	"complete"	"reach"	"achieve"	"complete"	"fulfill"	"achieve"	"finis"	"carry"	"out"	"achieve"	"attain"	"fulfill"	"achieve"	"reach"	"achieve"	"achieve"	"fulfill"	"fulfill"	"achieve"	"achieve"	"do"	"achieve"	"achieve"
"243VWJ5OPB0Y13RS2XNBFEP9VCL4WW"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"efficacious"	"ever"	"present"	"showy"	"useful"	"effective"	"capable"	"effective"	"strong"	"valuable"	"effective"	"powerful"	"effective"	"effective"	"effective"	"active"	"capable"	"efficient"	"helpful"	"capable"	"powerful"	"effective"	"generous"	"powerful"	"effective"	"power"	"kindness"	"effective"	"capable"	"effective"	"capable"	"powerful"	"effect"	"active"	"active"	"efficient"	"effective"	"active"	"effective"	"successful"	"potent"	"effective"	"effective"	"productive"	"influential"	"impelling"	"powerful"	"productive"	"strong"	"active"	"effective"	"productive"	"effective"
"25RZ6KW4ZMAZN4JBPQH0WNNVSQL7GK"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"notorious"	"infamous"	"wicked"	"famous"	"well"	"known"	"famous"	"infamous"	"famous"	"famous"	"well-known"	"infamous"	"famous"	"feared"	"infamous"	"mean"	"bad"	"famous"	"infamous"	"infamous"	"famous"	"infamous"	"infamous"	"known"	"famous"	"infamous"	"legendary"	"shameful"	"mean"	"popular"	"infamous"	"evil"	"flagrant"	"infamous"	"famous"	"infamous"	"famous"	"evil"	"infamous"	"famous"	"infamous"	"infamous"	"infamous"	"infamous"	"infamous"	"well-known"	"famous"	"evil"	"infamous"	"ill-famed"	"infamous"	"infamous"	"infamous"
"2PFMB3Q39Z0BCHL8A4VE3STVSTZUJD"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"dispute"	"argument"	"fight"	"problem"	"disagreement"	"disagreement"	"argument"	"argument"	"argument"	"argument"	"disagreement"	"fight"	"trouble"	"argument"	"disagreement"	"fight"	"argument"	"disagreement"	"fight"	"argument"	"fight"	"disagreement"	"argument"	"confrontation"	"issue"	"disagreement"	"fight"	"argument"	"fight"	"disagreement"	"gain"	"argument"	"argument"	"fight"	"disagreement"	"differences"	"argument"	"battle"	"fight"	"argument"	"argument"	"debate"	"debate"	"conflict"	"argument"	"complaint"	"conflict"	"fight"	"battle"	"fight"	"argument"	"argument"	
"2ZRNZW6HEZ6OKRIGB4Z6HGUM3AKZP7"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"evade"	"escape"	"escape"	"avoid"	"avoid"	"avoid"	"avoid"	"avoid"	"escape"	"escape"	"avoid"	"elude"	"avoid"	"avoid"	"avoid"	"escape"	"avoid"	"escape"	"not"	"be"	"escape"	"avoid"	"dodge"	"avoid"	"escape"	"escape"	"avoid"	"escape"	"avoid"	"avoid"	"avoid"	"escape"	"avoid"	"dodge"	"avoid"	"avoid"	"avoid"	"avoid"	"dodge"	"avoid"	"avoid"	"elude"	"escape"	"avoid"	"escape"	"escape"	"escape"	"escape"	"escape"	"avoid"	"avoid"	"avoid"	"avoid"
"2RB2D5NQYN5F9DS3KGKYUNCWZKOA6C"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"hamlet"	"small"	"village"	"neighborhood"	"village"	"town"	"town"	"village"	"village"	"suburb"	"village"	"village"	"town"	"village"	"house"	"village"	"community"	"town"	"small village"	"village"	"town"	"village"	"small town"	"village"	"town"	"suburb"	"community"	"village"	"place"	"village"	"community"	"division"	"village"	"community"	"village"	"village"	"village"	"town"	"village"	"district"	"community"	"village"	"town"	"village"	"village"	"village"	"town"	"suburb"	"village"	"town"	"community"	"village"	"village"
"2ADOK5UFJ51YDD683QPQ01CSUV8A7B"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"alternate"	"varied"	"other"	"different"	"opposite"	"different"	"different"	"different"	"different"	"different"	"imaginary"	"different"	"different"	"different"	"another"	"separate"	"different"	"different"	"different"	"different"	"other"	"different"	"different"	"variant"	"mirror"	"different"	"different"	"other"	"another"	"different"	"another"	"different"	"different"	"different"	"another"	"different"	"different"	"different"	"other"	"other"	"other"	"different"	"different"	"different"	"different"	"parallel"	"recurrent"	"separate"	"parallel"	"different"	"opposite"	"different"	
"23K5L8I9NZW6N1RQSPVQ47T87IZKU2"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"suitable"	"appropriate"	"appropriate"	"good"	"okay"	"applicable"	"acceptable"	"acceptable"	"good"	"appropriate"	"fitting"	"appropriate"	"good"	"acceptable"	"useful"	"usable"	"acceptable"	"useful"	"useful"	"appropriate"	"good"	"fitting"	"okay"	"appropriate"	"acceptable"	"fitting"	"ideal"	"good"	"acceptable"	"excellent"	"fit"	"usable"	"okay"	"useful"	"appropriate"	"ideal"	"good"	"appropriate"	"convenient"	"okay"	"apt"	"acceptable"	"appropriate"	"fit"	"good"	"acceptable"	"acceptable"	"appropriate"	"perfect"	"useful"	"apt"	"appropriate"	
"2E4B3Q39Z0B60GGQXF5V0TVRLP8KVR"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"ailing"	"ill"	"sick"	"sickly"	"ill"	"sick"	"sick"	"sick"	"sick"	"dying"	"sick"	"sick"	"sick"	"sick"	"distressed"	"sick"	"ill"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"sickening"	"sick"	"suffering"	"sick"	"suffering"	"sick"	"ill"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"sick"	"ill"	"dying"	"dying"	"sick"	"sick"	"sickly"	"sickly"	"sick"	"sick"	"sick"	"sick"	
"27C8Y1THV8ERFL0DRV9M7SM5LO0N07"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"obstacles"	"blockages"	"barriers"	"hurdles"	"hurdle"	"barriers"	"problems"	"obstructions"	"problems"	"setbacks"	"problems"	"problems"	"problems"	"blocks"	"blockages"	"blocks"	"challenges"	"problems"	"interference"	"distractions"	"barriers"	"bumps"	"difficulty"	"hoops"	"difficulties"	"dangers"	"troubles"	"difficulties"	"hurdles"	"problems"	"problems"	"hardships"	"lows"	"issues"	"difficulties"	"hurdles"	"barriers"	"problems"	"issues"	"challenges"	"blocks"	"hindrances"	"challenges"	"problems"	"problems"	"items"	"problems"	"barrier"	"barriers"	"hurdles"	"problems"	"problems"	
"2PT727M0IGFKN0TQ2QJVN4VIP3IEZ1"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"emigrated"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved abroad"	"moved"	"moved"	"moved"	"moved"	"came"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"traveled"	"traveled"	"moved"	"came"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"moved"	"came"	"moved"	"moved"	"moved"	"moved"	"moved"	"migrated"	"moved"	"left"	"moved"	"departed"	"moved"	"moved"	"migrated"	"moved"	
"2OM6OQ1SNQQ7WTZK9CHKKNR13296QE"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"fundamental"	"important"	"important"	"basic"	"money"	"basic"	"important"	"important"	"basic"	"basic"	"central"	"basic"	"major"	"primary"	"basic"	"vital"	"vital"	"primary"	"important"	"basic"	"basic"	"basic"	"basic"	"important"	"major"	"important"	"critical"	"basic"	"core"	"basic"	"basic"	"basic"	"primary"	"main"	"basic"	"basic"	"basic"	"basic"	"basic"	"crucial"	"major"	"basic"	"basic"	"basic"	"basic"	"basic"	"basic"	"core"	"essential"	"principal"	"important"	"basic"	
"235CWYB49F9SYF9H5CAOVST5IEYPTH"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"restore"	"remodel"	"redo"	"fix"	"rebuild"	"fix"	"rebuild"	"fix"	"bring back"	"rebuild"	"fix"	"fix"	"save"	"rebuild"	"repair"	"rebuild"	"fix"	"rebuild"	"repair"	"renovate"	"rebuild"	"fix"	"fix"	"rebuild"	"fix"	"repair"	"rebuild"	"remake"	"fix"	"revive"	"fix"	"fix"	"fix"	"fix"	"rebuild"	"repair"	"fix"	"bring back"	"repair"	"fix"	"rebuild"	"fix"	"rebuild"	"fix"	"rebuild"	"fix"	"fix"	"rebuild"	"fix"	"rebuild"	"rebuild"	"fix"	
"23K5L8I9NZW6N1RQSPVQ47T87IZUKC"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"juvenile"	"childish"	"young"	"young"	"young"	"young"	"under-age"	"child"	"young"	"young"	"young"	"young"	"young"	"young"	"young"	"child"	"young"	"young"	"young"	"kid"	"younger"	"young"	"child"	"young"	"young"	"young"	"young"	"young"	"underage"	"child"	"young"	"young"	"underage"	"younger"	"young"	"young"	"young"	"child"	"youth"	"children"	"young"	"young"	"young"	"adolescent"	"young"	"underage"	"adolescent"	"young"	"child"	"young"	"minor"	"young"	
"283FQ0ONNVRH7798DP7RJ76NWI4ULF"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"perspective"	"viewpoint"	"view"	"angle"	"view"	"point-of-view"	"view"	"view"	"outlook"	"view"	"view"	"viewpoint"	"point-of-view"	"view"	"view"	"view"	"view"	"viewpoint"	"view"	"view"	"viewpoint"	"view"	"view"	"viewpoint"	"view"	"view"	"view"	"view"	"view"	"viewpoint"	"viewpoint"	"view"	"view"	"view"	"view"	"angle"	"view"	"viewpoint"	"view"	"point-of-view"	"view"	"view"	"outlook"	"viewpoint"	"angle"	"view"	"view"	"point-of-view"	"view"	"view"	"view"	"view"	
"2RDKI62NJQ21DPRTD186JKLCWNUUMH"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"reconstituted"	"reinstated"	"rebuilt"	"remade"	"remade"	"restored"	"formed"	"remade"	"reformed"	"remade"	"reformed"	"fixed"	"redeveloped"	"restarted"	"restored"	"reformed"	"reestablished"	"copied"	"reestablished"	"rebuilt"	"rebuilt"	"formed"	"remade"	"reformed"	"built"	"remade"	"rebuilt"	"revived"	"redone"	"renewed"	"reformed"	"rebuilt"	"recomposed"	"rebuilt"	"rewritten"	"reworked"	"reconstructed"	"rebuilt"	"created"	"reorganized"	"formed"	"allowed"	"recreated"	"recreated"	"rebuilt"	"rebuilt"	"reorganized"	"remade"	"restarted"	"recreated"	"restored"	"rebuilt"	"remade"
"255NVRH1KHO9K3JVBHEVHLKW866ZQY"	"20ASTLB3L0FBPWA8FU5JZEVE5SUJV7"	"tributaries"	"streams"	"branches"	"riverlets"	"branches"	"adjacent"	"smaller rivers"	"branches"	"channels"	"streams"	"branches"	"rivers"	"branches"	"branches"	"smaller rivers"	"rivers"	"branches"	"streams"	"streams"	"branches"	"smaller rivers"	"brooks"	"ditches"	"streams"	"children creeks"	"branches"	"streams"	"branches"	"streams"	"branches"	"streams"	"streams"	"streams"	"branches"	"streams"	"rivers"	"channels"	"rivers"	"streams"	"streams"	"offshoots"	"streams"	"creeks"	"streams"	"branches"	"branches"	"branches"	"streams"	"streams"	"rivers"	"branches"	"streams"	
